ORF,myStddev,myMean,myCV
YHR001W,0.010681046,3.488459752,0.003061823
YKR062W,0.009029195,3.409935094,0.002647908
YAL011W,0.020856249,3.201755716,0.006514004
YML067C,0.004963353,3.633347125,0.001366055
YPR015C,0.024301987,2.714673108,0.008952086
YIL094C,0.031506254,3.748047909,0.008406044
YIL159W,0.037752011,3.109506171,0.012140838
YJL085W,0.020491461,3.30448395,0.006201108
YEL076C,0.050040303,3.079359542,0.016250231
YOR074C,0.026545015,3.4493124,0.007695741
YBL072C,0.004400027,3.864895125,0.00113846
YFR032C,0.087063661,2.964710134,0.029366669
YER183C,0.063478525,3.546043785,0.017901224
YKL069W,0.021370931,3.539374431,0.006038053
YKR037C,0.037971231,3.3426369,0.011359664
YER069W,0.018415269,3.604675008,0.005108718
YDR001C,0.026140754,3.636664109,0.007188113
YOR032C,0.074927484,2.667002378,0.028094269
YNR075W,0.03817681,2.878326361,0.013263545
YPL097W,0.012313027,3.294716157,0.003737204
YHR166C,0.019897499,3.112615454,0.006392534
YGL143C,0.023103689,3.340890447,0.006915429
YGL095C,0.010570574,3.369918774,0.003136744
YKR039W,0.045407268,3.668372371,0.012378042
YNL307C,0.012692597,3.602922023,0.003522862
YMR280C,0.056676486,3.051632916,0.018572511
YJL148W,0.026707438,3.650508097,0.007316088
YLR218C,0.051028232,3.331448541,0.015317131
YHR158C,0.024161465,3.343273739,0.007226888
YER040W,0.065583933,3.386712035,0.019365075
YJR032W,0.022281453,3.426390244,0.006502894
YBL027W,0.007700484,3.802184194,0.002025279
YER102W,0.009500126,3.879675098,0.002448691
YGL189C,0.006427208,3.800668494,0.001691073
YCL058C,0.039197926,2.573154746,0.015233412
YIL162W,0.018610504,3.300839998,0.005638111
YJL125C,0.026661249,3.418397619,0.007799341
YNL116W,0.019599043,3.371630167,0.005812928
YLR233C,0.017595323,3.157672369,0.005572245
YKR050W,0.031181112,3.282336746,0.009499669
YPL033C,0.097305098,2.988385917,0.032561088
YDL112W,0.025919759,3.464167267,0.007482248
YLR461W,0.060355677,3.18451681,0.018952853
YPL034W,0.017191232,3.283293242,0.005235972
YDL103C,0.012108313,3.570554374,0.003391158
YHL018W,0.047264844,2.847181273,0.016600574
YFR048W,0.0133529,3.394974354,0.003933137
YOL032W,0.025922944,3.439675487,0.00753645
YLR303W,0.0715061,2.007302677,0.035622979
YJL100W,0.017997428,3.231879964,0.005568718
YCR042C,0.017989007,3.328242914,0.005404956
YGL001C,0.008013157,3.665511826,0.002186095
YPR200C,0.030253709,2.832324746,0.010681582
YLR387C,0.017412769,3.520107148,0.004946659
YJL068C,0.026630849,3.502176852,0.007604085
YGR272C,0.059826975,3.165519272,0.018899577
YJL158C,0.00777264,3.765572125,0.002064133
YCR023C,0.024701652,3.351807267,0.007369652
YMR279C,0.062323619,2.352615391,0.026491206
YDL057W,0.02822454,3.187409945,0.008855008
YGL038C,0.019937788,3.573902051,0.005578717
YML117W,0.025536058,3.493497089,0.007309598
YLL038C,0.025103132,2.936339025,0.008549126
YDL105W,0.057414329,2.898119313,0.019810892
YBR217W,0.02425465,3.12815661,0.007753656
YGR024C,0.008610665,3.585794225,0.002401327
YDR127W,0.013221848,3.694275418,0.00357901
YOR028C,0.058333238,3.258039756,0.017904397
YLR265C,0.02115928,3.281904907,0.006447256
YKR057W,0.006009718,3.867654232,0.00155384
YNR043W,0.016221272,3.615925315,0.004486064
YMR237W,0.015162805,3.561197363,0.004257783
YDR400W,0.015443365,3.48769407,0.004427959
YPL036W,0.030853784,2.906835139,0.010614219
YGR085C,0.013354846,3.814765433,0.00350083
YFR050C,0.01087123,3.644416202,0.002982983
YCR010C,0.052796344,2.750606806,0.019194435
YDR353W,0.013713991,3.783764139,0.003624431
YOR125C,0.029956881,3.440408271,0.008707362
YLR307C-A,0.078888355,2.874964262,0.027439769
YOR252W,0.036093151,3.319155376,0.010874198
YGL108C,0.022297612,3.279215061,0.00679968
YJL089W,0.065090653,2.680245385,0.024285333
YMR265C,0.031009407,3.313641948,0.009358104
YDR404C,0.030454414,3.517974602,0.008656803
YKL027W,0.016451814,3.41614095,0.004815906
YKL074C,0.027033743,3.343498232,0.008085467
YPL189W,0.027499737,2.91501123,0.009433836
YBR112C,0.027818624,3.322097446,0.008373813
YLR336C,0.029423608,3.397514819,0.008660333
YBR022W,0.012563552,3.414123099,0.003679877
YBR251W,0.013724853,3.362277973,0.00408201
YGR148C,0.007551914,3.805306978,0.001984574
YBR291C,0.093572078,3.228238371,0.028985492
YAR014C,0.014229688,3.503087535,0.004062042
YPL134C,0.029068621,3.417885033,0.008504856
YGR078C,0.025746786,3.437665635,0.007489613
YNR072W,0.062680341,1.998863331,0.031357992
YGR092W,0.015452655,3.437072571,0.004495877
YLR018C,0.01170438,3.507907891,0.00333657
YAL044C,0.030488524,3.717936492,0.008200389
YJR074W,0.016211823,3.500383511,0.004631442
YCR017C,0.013075678,3.565471847,0.003667307
YGL240W,0.048876772,2.583402412,0.018919535
YKR044W,0.027236691,3.278115637,0.008308642
YFR045W,0.021212109,3.264663796,0.006497487
YCR014C,0.035658191,2.807985926,0.01269885
YPR175W,0.035410345,3.403810861,0.010403147
YDR540C,0.043461775,2.940946212,0.01477816
YBR296C-A,0.118724058,2.224942089,0.053360516
YGR214W,0.035329985,3.773178036,0.009363456
YBR053C,0.018790182,3.601121624,0.005217869
YPL017C,0.055758476,3.012684565,0.018507904
YDR397C,0.023487634,3.528729891,0.006656116
YJR014W,0.017727383,3.594613568,0.004931652
YHR040W,0.030959363,3.29516037,0.009395404
YJR079W,0.055171946,2.844035835,0.019399174
YJL043W,0.04943165,2.314181271,0.021360319
YER123W,0.071951459,3.342486304,0.021526329
YDL044C,0.026746363,3.285520409,0.008140678
YCR063W,0.028068474,3.230806785,0.00868776
YGL169W,0.031446963,3.301122274,0.009526143
YDR345C,0.008087433,3.756320981,0.00215302
YDR489W,0.042790308,3.2712253,0.013080819
YLR026C,0.016076289,3.131950021,0.005132997
YGR198W,0.011079126,3.471266886,0.003191666
YIL042C,0.022958211,3.260762381,0.007040749
YLR364W,0.054110275,3.270671766,0.016544086
YDL033C,0.018180012,3.103825886,0.005857291
YML123C,0.250667552,3.270588824,0.076642943
YCR083W,0.022555308,3.561396525,0.006333276
YHR011W,0.026280011,3.143020371,0.008361387
YOR090C,0.019062496,3.420911269,0.005572345
YDR192C,0.017305935,3.131744064,0.005525974
YPL258C,0.025837457,3.270991602,0.007898968
YJL140W,0.021292294,3.604641387,0.00590691
YDR416W,0.018098325,3.154502153,0.0057373
YAL042W,0.007750207,3.665358557,0.002114447
YGR205W,0.038987262,3.058399787,0.012747602
YPL178W,0.019194771,3.618093508,0.005305217
YER007C-A,0.03177971,3.728918811,0.0085225
YLL033W,0.024228495,3.119069416,0.00776786
YKL190W,0.009851662,3.625602441,0.002717248
YBR197C,0.021018698,3.060057069,0.006868727
YMR044W,0.026999538,3.277088992,0.008238879
YOR076C,0.012354284,3.394069447,0.003639962
YLR020C,0.01208976,3.418788174,0.003536271
YPR062W,0.012039502,3.749720151,0.003210774
YEL061C,0.076109626,3.392583759,0.022434119
YLR260W,0.023988912,3.215996509,0.007459247
YOR209C,0.025046523,3.620347008,0.006918266
YLR396C,0.015665717,3.347515226,0.004679805
YMR294W,0.030082672,3.154880849,0.00953528
YLR166C,0.018384853,3.424798369,0.005368156
YIL044C,0.011052237,3.538230825,0.003123662
YOR003W,0.019339701,3.234184012,0.005979778
YNL233W,0.011748051,3.412372128,0.003442781
YKL035W,0.013223746,3.774972735,0.003503004
YGL057C,0.016473652,3.215955299,0.005122475
YOL061W,0.015152959,3.577780873,0.004235295
YKL053C-A,0.014999916,3.609613341,0.004155547
YER124C,0.049215293,3.445366512,0.014284487
YBL068W,0.022379719,3.579473462,0.006252238
YPL272C,0.026391925,3.0962313,0.008523887
YDR099W,0.007964981,3.734743735,0.002132671
YMR318C,0.018805199,3.73872096,0.005029848
YGL153W,0.041533233,3.408612522,0.012184791
YKR088C,0.021491172,3.556993115,0.006041949
YGR168C,0.02537772,3.232193787,0.007851547
YDL199C,0.033835697,3.189113462,0.01060975
YKL045W,0.018857584,3.452851948,0.005461452
YIL009C-A,0.037751619,3.417896846,0.011045278
YFL030W,0.041983682,3.299281415,0.012725099
YER139C,0.058538664,3.377217842,0.017333399
YKL015W,0.024570114,3.293313639,0.007460606
YER019C-A,0.025583839,3.755437426,0.006812479
YPR187W,0.015723407,3.708687991,0.004239614
YCL039W,0.020811094,3.415250347,0.006093578
YCL037C,0.043600731,3.366249383,0.012952318
YLR139C,0.038376197,2.878877106,0.013330266
YPR193C,0.063745407,2.894817333,0.022020528
YOR319W,0.022821925,3.343446428,0.006825868
YHR149C,0.031388259,3.452908962,0.009090381
YNL263C,0.016033517,3.562977211,0.004500033
YLR237W,0.034087227,3.322083287,0.010260798
YLR454W,0.024262392,3.574462826,0.006787703
YKL162C,0.032354959,3.141431291,0.010299432
YDR100W,0.033220303,3.554861913,0.009345033
YDR322C-A,0.013213214,3.709440678,0.00356205
YGL094C,0.017621463,3.403201169,0.005177908
YPL245W,0.030573433,3.440991331,0.008885065
YHR036W,0.03127629,3.135905439,0.009973607
YPR174C,0.02033872,3.424379112,0.005939389
YJL056C,0.036840931,3.195400135,0.011529364
YML065W,0.015629851,3.39870504,0.004598766
YMR282C,0.017347751,3.321528987,0.005222821
YAL017W,0.017662298,3.519168465,0.005018884
YOL097C,0.024003652,3.653467106,0.006570102
YKR087C,0.014077802,3.424336523,0.004111103
YOR341W,0.032448542,3.617700234,0.008969384
YJL083W,0.043161839,2.997255224,0.014400455
YKL002W,0.019628088,3.515732262,0.00558293
YCR075W-A,0.020170109,3.507990701,0.005749761
YDR364C,0.013054057,3.278944468,0.003981176
YKL089W,0.01768324,3.374716742,0.005239918
YJR083C,0.02015538,3.234413897,0.00623154
YLR433C,0.01658951,3.3583988,0.004939708
YGR266W,0.019783861,3.394332574,0.005828498
YOR174W,0.021562069,3.359760459,0.00641774
YHR129C,0.023490632,3.194436037,0.007353609
YOL015W,0.074437729,2.796867978,0.026614674
YKL191W,0.028891977,3.500685797,0.008253234
YHR214C-D,0.062512296,2.743715787,0.022783809
YKR101W,0.017098742,3.192537391,0.005355847
YER093C,0.056165655,3.357654241,0.016727647
YAL001C,0.018866147,3.435912311,0.00549087
YMR156C,0.025331113,3.205992066,0.007901178
YDR090C,0.018851463,3.407544325,0.005532272
YFR033C,0.022654299,3.585391953,0.0063185
YGR287C,0.06617139,2.708320597,0.024432628
YJL109C,0.029833758,3.465303098,0.008609278
YPL204W,0.007496316,3.506910534,0.002137584
YDR137W,0.01294481,3.493768641,0.003705114
YPL153C,0.031341181,3.216788925,0.009743002
YER149C,0.071228753,3.469499762,0.020529978
YDL237W,0.019029088,3.561084675,0.005343621
YLR275W,0.016961021,3.376582446,0.005023133
YBR135W,0.014117982,3.469293981,0.004069411
YDL148C,0.037099606,3.419491069,0.010849452
YOR144C,0.030285746,3.315777665,0.009133829
YDR381C-A,0.027187213,3.403989211,0.007986868
YMR142C,0.013317696,3.811937514,0.003493682
YOR228C,0.019417433,3.354189941,0.005789008
YDR387C,0.021702222,3.26822501,0.00664037
YLR030W,0.094485561,2.393823861,0.039470557
YKL187C,0.052764628,2.711239466,0.019461441
YKL039W,0.01919342,3.589106855,0.005347687
YLL040C,0.019637731,3.527917789,0.00556638
YML008C,0.011404979,3.714059623,0.003070758
YLR165C,0.021417794,3.314840184,0.006461185
YBR138C,0.028422184,3.220946303,0.008824172
YPL115C,0.011079752,3.409617485,0.003249559
YFL020C,0.045819016,2.794770079,0.016394556
YAL010C,0.018090164,3.2676663,0.005536111
YNL167C,0.015965547,3.34914236,0.004767055
YCR091W,0.046834099,3.013100228,0.015543492
YKL037W,0.081423569,2.11297076,0.038535114
YML015C,0.029128307,3.341550916,0.008717002
YIR011C,0.013040629,3.483884365,0.003743129
YGR240C-A,0.039129677,3.024157639,0.012939034
YBL050W,0.014531843,3.600766775,0.004035764
YHL030W,0.02623226,3.422097806,0.00766555
YPL189C-A,0.04051812,3.285322002,0.012333074
YMR298W,0.012287095,3.682827894,0.003336321
YOL055C,0.025983513,3.388971939,0.007667078
YMR132C,0.026832411,3.232501344,0.00830082
YHR049W,0.035930636,3.51553018,0.010220546
YJL030W,0.021273571,3.454246605,0.006158672
YDR325W,0.010318555,3.311482211,0.003115993
YMR275C,0.011261851,3.408600594,0.003303951
YJL207C,0.013119067,3.444886934,0.003808272
YDR363W-A,0.014092701,3.612863742,0.003900701
YDR038C,0.020958236,3.234144101,0.006480304
YKL048C,0.016824435,3.293925635,0.005107716
YPL045W,0.015675182,3.235224158,0.004845161
YMR239C,0.03162447,3.423307075,0.009237988
YLR363C,0.028959312,3.211117893,0.009018452
YPR006C,0.019602188,3.491794626,0.005613786
YLR075W,0.003234293,3.866036084,0.000836592
YMR043W,0.016929913,3.508736216,0.004825074
YNL008C,0.011215436,3.506637039,0.003198345
YLR363W-A,0.038097766,3.356398017,0.011350789
YOR378W,0.043230095,2.768636174,0.01561422
YBR273C,0.020825438,3.488516332,0.005969712
YAL038W,0.001943638,3.87061007,0.000502153
YHR070W,0.035179436,3.212822507,0.010949698
YPR068C,0.016133178,3.170094326,0.005089179
YJR120W,0.072028395,2.015397166,0.035739057
YIL096C,0.04242152,3.289278813,0.012896906
YLR038C,0.00893477,3.698816248,0.002415576
YDR064W,0.006055558,3.836801665,0.001578283
YNR004W,0.030698337,2.851420194,0.010765981
YIL134W,0.023307084,3.300734457,0.007061181
YIL121W,0.016941765,3.559065245,0.004760173
YLR268W,0.038277334,3.471270486,0.011026895
YMR161W,0.014009173,3.433630413,0.004079989
YER064C,0.04505187,3.498321823,0.012878138
YBR077C,0.010269206,3.489362082,0.002943004
YCR054C,0.025089579,3.201412154,0.007837035
YNR066C,0.071860775,2.630371991,0.027319624
YIL006W,0.024002386,3.156871553,0.007603219
YLR007W,0.016061879,3.475504895,0.004621452
YDR175C,0.01387293,3.40387233,0.004075632
YMR025W,0.035431155,3.145579168,0.011263794
YDR375C,0.025197393,3.37852266,0.00745811
YER176W,0.067953627,3.403722453,0.019964503
YHR113W,0.013081384,3.589569973,0.003644276
YDL060W,0.032991665,3.469343567,0.009509483
YLR271W,0.075886749,3.253337574,0.023325815
YPR179C,0.021930378,3.12452703,0.007018783
YOR137C,0.035239053,3.301605279,0.010673309
YJL063C,0.021452834,3.421212813,0.006270535
YBR056W,0.022845034,3.62438422,0.006303149
YDR191W,0.017824347,3.352522993,0.005316697
YPR163C,0.021011652,3.668491068,0.005727601
YGL178W,0.030171704,3.474686629,0.008683288
YLR189C,0.020137789,3.415272055,0.005896394
YOR152C,0.029986216,3.360492351,0.008923162
YML021C,0.010532525,3.507203088,0.003003113
YFL050C,0.016075998,3.024219184,0.005315752
YNL295W,0.015509881,3.205919311,0.004837889
YDR234W,0.058381392,3.538607694,0.016498408
YDL222C,0.124290486,3.249657609,0.038247256
YNL301C,0.0208449,3.643804527,0.005720642
YMR274C,0.032738885,3.28958869,0.009952273
YNL073W,0.018483246,3.357760991,0.005504634
YBR275C,0.024306733,3.025083825,0.008035061
YER093C-A,0.077393105,3.307202233,0.023401383
YKL112W,0.010321148,3.409488597,0.003027184
YMR137C,0.020977971,3.125740758,0.00671136
YLR063W,0.050664797,3.102428567,0.016330689
YIR007W,0.029690971,3.225019622,0.009206447
YMR159C,0.077354547,2.322548012,0.033305898
YIR030C,0.039125761,3.282829407,0.011918305
YKR085C,0.021081487,3.509334782,0.00600726
YGL068W,0.0174106,3.600618515,0.004835447
YCL026C-A,0.095178379,2.979762359,0.031941601
YOL068C,0.012375242,3.497797348,0.00353801
YER170W,0.085096847,3.319713916,0.025633789
YGL259W,0.069109071,2.32173753,0.0297661
YIL150C,0.043412719,2.7419425,0.015832834
YOL120C,0.005146145,3.845376926,0.001338268
YJR099W,0.019622887,3.459671149,0.005671894
YKL220C,0.031678518,2.869733583,0.011038836
YJR150C,0.089843118,2.194638729,0.040937543
YLR071C,0.008995959,3.441367821,0.002614065
YGL254W,0.024203481,3.227586289,0.007498942
YKL168C,0.020618397,3.376118209,0.006107131
YHR051W,0.03314175,3.60226476,0.009200254
YIL073C,0.066636836,2.918060113,0.022836005
YBR162C,0.011997041,3.697320768,0.003244793
YHR123W,0.021390025,3.505476447,0.006101888
YHL028W,0.072930101,3.248529451,0.022450189
YNL265C,0.024297167,3.533588632,0.00687606
YGR197C,0.017107413,3.415194523,0.005009206
YKL022C,0.007986363,3.372968113,0.002367755
YPR181C,0.009316936,3.654290612,0.002549588
YDR538W,0.040018602,3.28228348,0.012192305
YDR496C,0.039097647,3.529372368,0.01107779
YDL031W,0.035509342,3.476225322,0.010214914
YDR188W,0.007190999,3.682300402,0.001952855
YLR360W,0.02041258,3.28006974,0.006223215
YBR219C,0.171047592,2.652270753,0.064491
YIL004C,0.027729431,3.382591761,0.008197688
YDR337W,0.022141767,3.332351197,0.006644488
YPR125W,0.023511723,3.512471688,0.006693783
YML054C,0.071186047,3.172109576,0.022441232
YIL038C,0.017001834,3.378349943,0.005032585
YJR134C,0.02894755,3.27996565,0.008825565
YDR336W,0.027395164,3.208847461,0.008537384
YPL107W,0.01355949,3.221871091,0.004208576
YPR081C,0.023660404,3.236855676,0.007309688
YKL103C,0.026539553,3.702298823,0.007168398
YIR023W,0.013992187,3.313454667,0.004222839
YDR524C-B,0.005217111,3.858276389,0.001352187
YLR342W-A,0.017809059,3.287498952,0.005417206
YGL111W,0.02932525,3.492735261,0.00839607
YML049C,0.010194382,3.246381131,0.00314023
YJL162C,0.023984729,3.083061867,0.007779516
YEL069C,0.166037066,1.966268597,0.084442719
YGL091C,0.016824914,3.353039304,0.00501781
YLR249W,0.007941438,3.831262839,0.002072799
YLR316C,0.019305248,3.286159565,0.005874714
YHR072W,0.011460173,3.533707198,0.003243102
YLR328W,0.015952015,3.343920677,0.004770453
YGL070C,0.017772454,3.437388378,0.005170336
YBR023C,0.015073265,3.613548466,0.004171319
YLR224W,0.013023717,3.419750977,0.003808382
YEL038W,0.053271793,3.568678583,0.014927596
YMR202W,0.015339838,3.741333525,0.004100099
YDR200C,0.018471201,3.392951629,0.005443992
YFR016C,0.031381954,3.448560192,0.009100016
YGR141W,0.013822288,3.391036708,0.004076125
YNL217W,0.032527637,3.328928349,0.009771204
YKL121W,0.026243005,3.30395922,0.007942896
YGR177C,0.053257053,3.309730327,0.016091055
YCL034W,0.017408362,3.556035607,0.004895441
YAL067W-A,0.215658589,1.821820741,0.118375307
YOL020W,0.01531756,3.521995435,0.004349114
YCR026C,0.018637929,3.27354035,0.005693508
YBR136W,0.011986902,3.340206021,0.003588671
YOR155C,0.014842369,3.507183779,0.004231991
YGL122C,0.016489819,3.537461568,0.004661483
YOR258W,0.023722894,3.24783123,0.007304226
YKL034W,0.015073987,3.472007254,0.004341577
YHR050W-A,0.04910884,2.7613085,0.017784626
YKL165C,0.016997639,3.462137899,0.004909579
YKL122C,0.011331748,3.547680219,0.003194129
YLR037C,0.014023011,3.64875598,0.003843231
YLR306W,0.032552587,3.29734965,0.009872349
YOR347C,0.027326696,3.448746278,0.007923661
YOL064C,0.018509345,3.668873862,0.005044966
YDR452W,0.01538711,3.6210915,0.004249302
YDR349C,0.013000172,3.509708958,0.00370406
YFR019W,0.017246966,3.421674601,0.005040504
YKL033W,0.014277136,3.334398619,0.004281772
YGL096W,0.055199136,3.188228502,0.017313419
YCL011C,0.008532935,3.617373779,0.002358876
YDR288W,0.027580035,3.308871398,0.008335179
YPL180W,0.013164211,3.297077604,0.003992691
YDL104C,0.013172995,3.052024446,0.00431615
YGR218W,0.010771266,3.559138317,0.003026369
YGR036C,0.028835036,3.142423912,0.009176049
YDR109C,0.013489916,3.136247037,0.004301292
YBR252W,0.014849054,3.64505195,0.004073757
YDL008W,0.013090076,3.486332679,0.003754683
YDL139C,0.046024634,3.116226037,0.01476935
YOR022C,0.018217527,3.287070746,0.005542177
YPL066W,0.020423598,3.522086782,0.005798721
YPR005C,0.043814993,3.117180806,0.014055968
YHR155W,0.011870516,3.33174807,0.003562849
YDL043C,0.029723211,3.377308252,0.008800858
YKR049C,0.033939122,3.390823511,0.010009109
YER036C,0.021130907,3.698472,0.005713416
YLR103C,0.030261572,3.421985735,0.008843278
YKR043C,0.021240956,3.657868565,0.005806922
YPR182W,0.024423975,3.332262255,0.007329548
YOR351C,0.084532677,2.303411445,0.036698905
YPL057C,0.04923869,3.420960582,0.014393235
YOR171C,0.006640099,3.409683174,0.001947424
YBR143C,0.012520119,3.741289369,0.003346472
YDR002W,0.008692279,3.759075526,0.002312345
YDR541C,0.038937841,3.234488791,0.012038329
YGL012W,0.00606943,3.731815285,0.001626401
YGR053C,0.045807934,3.117908533,0.014691879
YDR531W,0.013436796,3.621107031,0.003710687
YAL037C-A,0.069707665,2.397329104,0.02907722
YDR224C,0.008901508,3.771109655,0.002360448
YER168C,0.049554596,3.591027723,0.013799558
YLR091W,0.030451894,2.965758655,0.010267826
YDR347W,0.016220126,3.527551053,0.004598126
YOR246C,0.015169255,3.612539228,0.004199056
YLR222C,0.024756046,3.490799673,0.007091798
YGR282C,0.005996897,3.812278177,0.001573048
YMR241W,0.022169833,3.676529848,0.006030097
YLR131C,0.025105612,3.333136785,0.007532128
YML075C,0.015936904,3.491723885,0.004564194
YPL096C-A,0.023395976,3.424058653,0.00683282
YMR071C,0.034980315,3.604696012,0.009704096
YPR093C,0.042174337,3.235965307,0.013033
YER006W,0.043771805,3.643135364,0.012014872
